"","Name","FTA","FT.","OREB","DREB","REB","AST","STL","BLK","TOV","TARGET_5Yrs","rule_180","STL_TOV_ratio","double_time","EEF","EEF_GP","EEF_MIN"
"491","Kelly Tripucka",7.6,"Moderate","outstanding","outstanding",5.4,"outstanding","outstanding","normal","High",1,152,0.323529411764706,1,20.6,0.251219512195122,0.549333333333333
"492","Buck Williams",4.7,"Low","outstanding","outstanding",12.3,"normal","normal","outstanding","High",1,120.6,0.344827586206897,2,25.4,0.309756097560976,0.736231884057971
"493","Isiah Thomas*",6,"Low","normal","normal",2.9,"outstanding","outstanding","normal","High",1,141.6,0.5,1,17.6,0.244444444444444,0.520710059171598
"494","Tom Chambers",5.7,"Low","outstanding","outstanding",6.9,"normal","normal","outstanding","High",1,114.5,0.259259259259259,1,19.4,0.239506172839506,0.586102719033233
"495","Jay Vincent",5,"Moderate","outstanding","outstanding",7,"outstanding","outstanding","normal","High",1,146.3,0.458333333333333,1,24.5,0.302469135802469,0.756172839506173
"496","Mark Aguirre",4.8,"Low","outstanding","outstanding",4.9,"outstanding","normal","outstanding","High",1,149.7,0.269230769230769,1,19.4,0.380392156862745,0.673611111111111
"497","Herb Williams",2.3,"Low","outstanding","outstanding",7.4,"normal","normal","outstanding","High",1,143.3,0.411764705882353,1,19.1,0.232926829268293,0.68705035971223
"498","Jeff Ruland",5.5,"Moderate","outstanding","outstanding",9.3,"normal","normal","outstanding","High",1,164.6,0.172413793103448,1,19.2,0.234146341463415,0.711111111111111
"499","Frank Johnson",2.6,"Moderate","normal","normal",1.9,"outstanding","normal","normal","High",1,137.9,0.5,1,12.2,0.154430379746835,0.474708171206226
"500","Elston Turner",1.7,"Low","outstanding","normal",3.8,"outstanding","normal","normal","Moderate",1,114.4,0.642857142857143,0,11.3,0.14125,0.452
"501","Steve Johnson",4.2,"Low","outstanding","outstanding",5.9,"normal","normal","outstanding","High",1,125.5,0.2,1,16.7,0.214102564102564,0.748878923766816
"502","Albert King",2.3,"Moderate","outstanding","outstanding",4.1,"normal","normal","outstanding","High",1,149.1,0.333333333333333,1,14.2,0.186842105263158,0.63677130044843
"503","Gene Banks",2.7,"Low","outstanding","outstanding",5.1,"normal","normal","normal","Moderate",1,116.1,0.538461538461538,0,13,0.1625,0.610328638497653
"504","Eddie Johnson",2,"Low","outstanding","normal",4.4,"normal","normal","normal","Moderate",1,121.4,0.538461538461538,0,12.1,0.163513513513514,0.590243902439024
"505","Eddie Johnson",2,"Low","outstanding","normal",4.4,"normal","normal","normal","Moderate",1,121.4,0.538461538461538,0,12.1,0.163513513513514,0.590243902439024
"506","Danny Schayes",2.3,"Moderate","outstanding","outstanding",5.2,"normal","normal","outstanding","High",1,123.8,0.333333333333333,0,12.1,0.147560975609756,0.611111111111111
"507","Rudy Macklin",2.2,"Moderate","outstanding","normal",3.3,"normal","normal","normal","Moderate",0,120.9,0.357142857142857,0,7.4,0.0936708860759494,0.385416666666667
"508","Sam Williams",1.5,"Low","outstanding","outstanding",5.2,"normal","normal","outstanding","Moderate",0,110.7,0.727272727272727,0,11.9,0.201694915254237,0.653846153846154
"509","Kurt Rambis",1.8,"Low","outstanding","outstanding",5.4,"normal","normal","outstanding","Moderate",1,102.2,0.75,0,10,0.15625,0.564971751412429
"510","Kurt Nimphius",1.7,"Low","outstanding","outstanding",4.7,"normal","normal","outstanding","Moderate",1,104.4,0.333333333333333,0,9.7,0.153968253968254,0.563953488372093
"511","Pete Verhoeven",1,"Low","outstanding","normal",3.6,"normal","normal","normal","Moderate",1,121.1,0.75,0,8.3,0.116901408450704,0.488235294117647
"512","Darnell Valentine",2.4,"Moderate","normal","normal",1.8,"outstanding","outstanding","normal","High",1,117.3,0.6875,0,7.7,0.0939024390243902,0.455621301775148
"513","Jim Brogan",1.3,"Moderate","normal","normal",1.9,"outstanding","normal","normal","Moderate",0,146,0.615384615384615,0,8.5,0.134920634920635,0.521472392638037
"514","John Douglas",1.6,"Low","normal","normal",1.4,"outstanding","normal","normal","Moderate",0,142.7,0.571428571428572,0,8.1,0.1265625,0.503105590062112
"515","Kevin Loder",1.5,"Moderate","normal","normal",2.7,"normal","normal","outstanding","Moderate",0,118.4,0.5,0,8.7,0.122535211267606,0.54375
"516","Orlando Woolridge",2.7,"Low","outstanding","normal",3,"normal","normal","normal","Moderate",1,121.2,0.214285714285714,0,8,0.106666666666667,0.506329113924051
"517","Alton Lister",1.5,"Low","outstanding","outstanding",4.8,"normal","normal","outstanding","High",1,103.9,0.125,0,9.2,0.115,0.621621621621621
"518","Larry Nance",1.5,"Low","outstanding","normal",3.2,"normal","normal","outstanding","Moderate",1,116.2,0.384615384615385,0,9.5,0.11875,0.641891891891892
"519","Danny Vranes",1.9,"Low","normal","normal",2.6,"normal","normal","normal","Moderate",1,114.7,0.444444444444444,0,6.5,0.0844155844155844,0.464285714285714
"520","Ed Rains",1.3,"Low","normal","normal",1.6,"normal","normal","normal","Low",0,102.9,0.8,0,4.5,0.0918367346938776,0.346153846153846
"521","Peyton Siva",0.6,"Moderate","normal","normal",0.6,"normal","normal","normal","Moderate",0,132.9,0.5,0,2.5,0.104166666666667,0.268817204301075
"522","Jim Smith",1.2,"Low","normal","normal",2.5,"normal","normal","outstanding","Low",0,96.8,0.428571428571429,0,5.2,0.0722222222222222,0.436974789915966
"523","Jeff Lamp",1.1,"Moderate","normal","normal",1.2,"normal","normal","normal","Moderate",1,133,0.375,0,4.9,0.0907407407407407,0.429824561403509
"524","Ray Blume",0.6,"Low","normal","normal",0.8,"normal","normal","normal","Moderate",0,132.4,0.454545454545455,0,5.3,0.108163265306122,0.477477477477477
"525","Garry Witts",0.9,"Moderate","normal","normal",1.3,"normal","normal","normal","Moderate",0,190.8,0.5,0,4.2,0.091304347826087,0.392523364485981
"526","Charlie Davis",0.7,"Moderate","normal","normal",2.5,"normal","normal","normal","Moderate",0,128.9,0.25,0,5.6,0.103703703703704,0.528301886792453
"527","Danny Ainge",1.2,"Moderate","normal","normal",1.1,"normal","normal","normal","Moderate",1,151.3,0.7,0,4.2,0.0792452830188679,0.396226415094339
"528","Mike McGee",1.4,"Low","normal","normal",1.3,"normal","normal","normal","Moderate",1,105,0.555555555555556,0,4.7,0.120512820512821,0.522222222222222
"529","Mark Radford",1.6,"Low","normal","normal",0.7,"normal","normal","normal","Moderate",0,171.4,0.4,0,3.6,0.0837209302325581,0.418604651162791
"530","Alex Bradley",1.2,"Low","normal","normal",1.7,"normal","normal","normal","Low",0,112.8,0.428571428571429,0,4.2,0.107692307692308,0.494117647058823
"531","Reggie Bullock",0.2,"Moderate","normal","normal",1.3,"normal","normal","normal","Low",0,143.4,0.666666666666667,0,3.2,0.0744186046511628,0.347826086956522
"532","Howard Wood",1.2,"Low","normal","normal",1.5,"normal","normal","normal","Low",0,111.2,0.5,0,3.5,0.0833333333333334,0.432098765432099
"533","Franklin Edwards",0.6,"Moderate","normal","normal",0.6,"normal","normal","normal","Low",1,117.4,0.666666666666667,0,4,0.0952380952380953,0.579710144927536
"534","Bobby Cattage",0.8,"Moderate","normal","normal",1.5,"normal","normal","normal","Low",0,117.6,0.25,0,3.2,0.0653061224489796,0.463768115942029
"535","Charles Bradley",1.2,"Low","normal","normal",0.7,"normal","normal","normal","Low",0,112.8,0.428571428571429,0,2.4,0.0470588235294118,0.363636363636364
"536","Kevin McKenna",0.5,"Low","normal","normal",0.8,"normal","normal","normal","Low",1,96.9,0.5,0,1.6,0.0444444444444444,0.242424242424242
"537","Joe Barry Carroll",5.4,"Moderate","outstanding","outstanding",9.3,"normal","normal","outstanding","High",1,120.7,0.2,1,23,0.280487804878049,0.646067415730337
"538","Darrell Griffith",4,"Moderate","normal","normal",3.6,"outstanding","outstanding","outstanding","High",1,137.2,0.448275862068966,1,20,0.246913580246914,0.56497175141243
"539","Larry Smith",3.7,"Low","outstanding","outstanding",12.1,"normal","normal","outstanding","High",1,110,0.444444444444444,1,19.1,0.232926829268293,0.60828025477707
"540","Mike O'Koren",2.7,"Low","outstanding","outstanding",6.1,"outstanding","outstanding","normal","High",1,140.1,0.578947368421053,1,16.8,0.212658227848101,0.536741214057508
"541","Kelvin Ransey",2.7,"Moderate","normal","normal",2.4,"outstanding","outstanding","normal","High",1,129.8,0.379310344827586,1,18.8,0.235,0.618421052631579
"542","Malcolm Delaney",1.3,"Moderate","normal","normal",1.6,"outstanding","normal","normal","Moderate",0,140.5,0.266666666666667,0,6,0.181818181818182,0.365853658536585
"543","Otto Porter",0.3,"Low","normal","normal",1.5,"normal","normal","normal","Low",0,122,0.5,0,2.7,0.072972972972973,0.313953488372093
"544","Bill Laimbeer",1.9,"Moderate","outstanding","outstanding",8.6,"outstanding","normal","outstanding","High",1,126.8,0.4375,0,19.4,0.239506172839506,0.638157894736842
"545","Michael Brooks",3.9,"Low","outstanding","outstanding",5.4,"outstanding","outstanding","outstanding","High",1,118.5,0.6,1,17.9,0.218292682926829,0.592715231788079
"546","Mike Gminski",3.6,"Moderate","outstanding","outstanding",7.5,"normal","normal","outstanding","High",1,119,0.434782608695652,1,17,0.303571428571429,0.602836879432624
"547","Darwin Cook",2.2,"Moderate","outstanding","normal",2.9,"outstanding","outstanding","outstanding","High",1,144.1,0.772727272727273,1,14.8,0.182716049382716,0.60655737704918
"548","Andrew Toney",3,"Low","normal","normal",1.9,"outstanding","normal","normal","High",1,151.7,0.275862068965517,1,13.3,0.177333333333333,0.563559322033899
"549","Cedrick Hordges",2.7,"Low","outstanding","outstanding",6.7,"normal","normal","normal","High",0,115.9,0.277777777777778,0,12.4,0.182352941176471,0.527659574468085
"550","Calvin Garrett",0.9,"Moderate","outstanding","normal",3.8,"normal","normal","normal","Moderate",0,159.2,0.538461538461538,0,9.9,0.141428571428571,0.423076923076923
"551","Don Collins",3.4,"Moderate","outstanding","normal",3.3,"outstanding","outstanding","normal","High",1,122,0.619047619047619,1,12,0.148148148148148,0.526315789473684
"552","Louis Orr",2.5,"Moderate","outstanding","normal",4.4,"normal","normal","normal","Moderate",1,129.8,0.466666666666667,1,13.3,0.16219512195122,0.610091743119266
"553","Reggie Johnson",2.4,"Low","outstanding","outstanding",4.5,"normal","normal","outstanding","High",0,116.2,0.375,1,12.9,0.163291139240506,0.594470046082949
"554","Larry Drew",1.8,"Moderate","normal","normal",1.6,"outstanding","outstanding","normal","High",1,143.9,0.545454545454545,0,7.6,0.1,0.365384615384615
"555","Larry Drew",1.8,"Moderate","normal","normal",1.6,"outstanding","outstanding","normal","High",0,143.9,0.545454545454545,0,7.6,0.1,0.365384615384615
"556","Kevin McHale*",1.9,"Low","outstanding","normal",4.4,"normal","normal","outstanding","Moderate",1,121.2,0.230769230769231,1,14.5,0.176829268292683,0.72139303482587
"557","Lowes Moore",1.3,"Moderate","normal","normal",2.4,"outstanding","normal","normal","Moderate",0,134.2,0.6,0,10.2,0.143661971830986,0.515151515151515
"558","Wayne Robinson",3,"Moderate","outstanding","normal",3.6,"normal","normal","normal","High",0,118.9,0.333333333333333,0,8.5,0.104938271604938,0.431472081218274
"559","Johnny Moore",2.1,"Low","normal","normal",2.4,"outstanding","outstanding","normal","High",1,114.2,0.789473684210526,0,11.8,0.14390243902439,0.614583333333333
"560","Jeff Wilkins",0.7,"Low","outstanding","outstanding",4.9,"normal","normal","outstanding","Moderate",1,112.5,0.545454545454545,0,9.5,0.169642857142857,0.502645502645503
"561","Kyle Macy",1.5,"Moderate","normal","normal",1.6,"normal","normal","normal","Moderate",1,164.5,0.75,0,10.1,0.123170731707317,0.564245810055866
"562","Bill Hanzlik",2,"Moderate","normal","normal",2.1,"normal","normal","normal","Moderate",1,147.1,0.727272727272727,0,6.9,0.0932432432432433,0.405882352941177
"563","Solomon Hill",0.3,"Moderate","normal","normal",1.5,"normal","normal","normal","Low",0,158.6,0.4,0,2.9,0.103571428571429,0.358024691358025
"564","Edgar Jones",3.6,"Low","outstanding","outstanding",4.4,"normal","normal","outstanding","High",1,119.9,0.352941176470588,0,10.9,0.181666666666667,0.689873417721519
"565","Sam Worthen",0.9,"Moderate","normal","normal",1.8,"normal","normal","normal","Moderate",0,124.5,0.642857142857143,0,6,0.09375,0.405405405405405
"566","James Johnson",2.5,"Low","outstanding","outstanding",4.5,"normal","normal","outstanding","Moderate",1,113.6,0.1,0,8.4,0.123529411764706,0.583333333333333
"567","James Johnson",1.1,"Moderate","normal","normal",2,"normal","normal","outstanding","Moderate",1,150.7,0.333333333333333,0,5.4,0.0830769230769231,0.46551724137931
"568","Lorenzo Romar",1.2,"Low","normal","normal",1.1,"outstanding","normal","normal","Moderate",1,142.8,0.5,0,5.4,0.10188679245283,0.394160583941606
"569","Rick Mahorn",0.8,"Low","outstanding","outstanding",4.1,"normal","normal","outstanding","Low",1,118.2,0.571428571428572,0,9.1,0.175,0.67910447761194
"570","Rickey Brown",0.5,"Moderate","outstanding","normal",3.7,"normal","normal","normal","Low",1,127.4,0.285714285714286,0,7.5,0.166666666666667,0.581395348837209
"571","Butch Carter",1.8,"Moderate","normal","normal",1.2,"normal","normal","normal","Moderate",1,149.9,0.444444444444444,0,5.1,0.0944444444444444,0.411290322580645
"572","Mike Woodson",0.8,"Moderate","normal","normal",1.2,"normal","normal","normal","Low",1,140.8,0.571428571428572,0,5.2,0.0641975308641975,0.444444444444445
"573","John Duren",0.2,"Low","normal","normal",0.9,"normal","normal","normal","Moderate",0,88.3,0.555555555555556,0,2.7,0.0675,0.234782608695652
"574","James Wilkes",0.9,"Low","normal","normal",2,"normal","normal","normal","Low",0,115.2,0.714285714285714,0,5.7,0.11875,0.504424778761062
"575","Shabazz Muhammad",1.1,"Low","normal","normal",1.4,"normal","normal","normal","Low",0,138.3,0.5,0,3.8,0.102702702702703,0.487179487179487
"576","DeWayne Scales",0.9,"Low","outstanding","normal",3,"normal","normal","normal","Low",0,125.2,0.428571428571429,0,6,0.136363636363636,0.545454545454545
"577","Craig Shelton",1.1,"Low","outstanding","normal",2.5,"normal","normal","normal","Moderate",0,106,0.272727272727273,0,5.1,0.0927272727272727,0.476635514018692
"578","Earl Cureton",1.2,"Low","normal","normal",3,"normal","normal","outstanding","Low",1,97,0.666666666666667,0,6.4,0.123076923076923,0.627450980392157
"579","Billy Reid",0.7,"Low","normal","normal",1,"normal","normal","normal","Moderate",0,101.8,0.461538461538462,0,3.8,0.0644067796610169,0.376237623762376
"580","Jerry Sichting",0.7,"Moderate","normal","normal",0.9,"normal","normal","normal","Low",1,113.9,0.833333333333333,0,3,0.0638297872340426,0.3125
"581","Reggie Carter",1.2,"Moderate","normal","normal",1.2,"normal","normal","normal","Low",0,106.9,0.666666666666667,0,2.9,0.0483333333333333,0.325842696629213
"582","Mike Harper",1.5,"Low","normal","normal",1.7,"normal","normal","outstanding","Low",0,84.7,0.666666666666667,0,2.9,0.0527272727272727,0.345238095238095
"583","Mike Niles",0.8,"Low","normal","normal",1.3,"normal","normal","normal","Low",0,130.7,0.333333333333333,0,2.1,0.0477272727272727,0.39622641509434
"584","Toure' Murry",0.8,"Low","normal","normal",0.9,"normal","normal","normal","Low",0,144.1,0.571428571428572,0,3.2,0.0627450980392157,0.438356164383562
"585","Dionte Christmas",0.8,"Moderate","normal","normal",1.2,"normal","normal","normal","Low",0,139.5,0.5,0,2.4,0.0774193548387097,0.375
"586","Damian Lillard",3.9,"Moderate","normal","normal",3.1,"outstanding","normal","normal","High",1,164.1,0.3,1,20.5,0.25,0.531088082901554
"587","Bradley Beal",2.8,"Moderate","normal","outstanding",3.8,"outstanding","normal","outstanding","High",1,158.2,0.5625,1,14.8,0.264285714285714,0.474358974358974
"588","Semaj Christon",0.5,"Low","normal","normal",1.4,"outstanding","normal","normal","Low",0,101.4,0.571428571428572,0,4.8,0.145454545454545,0.307692307692308
"589","Anthony Davis",3.5,"Moderate","outstanding","outstanding",8.2,"normal","outstanding","outstanding","Moderate",1,126.7,0.857142857142857,1,21.2,0.33125,0.736111111111111
"590","Dion Waiters",3.5,"Moderate","normal","normal",2.4,"outstanding","normal","normal","High",1,146.8,0.5,1,13.5,0.221311475409836,0.46875
"591","Kyle Singler",1.5,"Moderate","outstanding","outstanding",4,"normal","normal","outstanding","Moderate",1,158.4,0.583333333333333,0,11.2,0.136585365853659,0.4
"592","Tyler Zeller",2,"Moderate","outstanding","outstanding",5.7,"normal","normal","outstanding","Moderate",1,120.2,0.416666666666667,0,12.1,0.157142857142857,0.458333333333333
"593","Maurice Harkless",1.7,"Low","outstanding","outstanding",4.4,"normal","outstanding","outstanding","Moderate",1,130.5,1.33333333333333,0,12.1,0.159210526315789,0.465384615384615
"594","Michael Kidd-Gilchrist",2.4,"Moderate","outstanding","outstanding",5.8,"normal","normal","outstanding","Moderate",1,142.9,0.538461538461538,0,13.5,0.173076923076923,0.519230769230769
"595","Harrison Barnes",2.3,"Moderate","normal","outstanding",4.1,"normal","normal","normal","Moderate",1,155.6,0.461538461538462,0,10.7,0.132098765432099,0.421259842519685
"596","Austin Rivers",1.8,"Low","normal","normal",1.8,"outstanding","normal","normal","Moderate",1,124.4,0.333333333333333,0,6,0.0983606557377049,0.258620689655172
"597","Caris LeVert",1,"Low","normal","normal",2.6,"normal","normal","normal","Low",0,134.8,1.5,0,6.9,0.575,0.445161290322581
